Attributes
atom_atomtype[X,Y,Y] :  6.44954e+00 ; iterations: [ 6.44954e+00 ]
atom_charge[X,Y,Y]   :  9.29820e-01 ; iterations: [ 9.29820e-01 ]
atom_charge[Y,Y,Y]   :  7.01276e-01 ; iterations: [ 7.01276e-01 ]
sbond_1_atomid[X,Y,Y]:  5.45578e-01 ; iterations: [ 5.45578e-01 ]
sbond_1_atomid[Y,Y,Y]:  3.35551e-01 ; iterations: [ 3.35551e-01 ]
atom_name[X,Y,Y]     :  2.47391e-01 ; iterations: [ 2.47391e-01 ]
sbond_7_atomid[Y,Y,Y]:  1.37755e-01 ; iterations: [ 1.37755e-01 ]
atom_atomtype[Y,Y,Y] :  1.24585e-01 ; iterations: [ 1.24585e-01 ]
sbond_2_atomid[Y,Y,Y]:  1.21032e-01 ; iterations: [ 1.21032e-01 ]
sbond_2_atomid[X,Y,Y]:  1.06439e-01 ; iterations: [ 1.06439e-01 ]
atom_name[Y,Y,Y]     :  1.75930e-02 ; iterations: [ 1.75930e-02 ]

Attributes summed
atom_atomtype        :  6.57413e+00 ; iterations: [ 6.57413e+00 ]
atom_charge          :  1.63110e+00 ; iterations: [ 1.63110e+00 ]
sbond_1_atomid       :  8.81129e-01 ; iterations: [ 8.81129e-01 ]
atom_name            :  2.64984e-01 ; iterations: [ 2.64984e-01 ]
sbond_2_atomid       :  2.27471e-01 ; iterations: [ 2.27471e-01 ]
sbond_7_atomid       :  1.37755e-01 ; iterations: [ 1.37755e-01 ]

Aggregators
count                :  5.32947e+00 ; iterations: [ 5.32947e+00 ]
projection2_mode     :  1.70765e+00 ; iterations: [ 1.70765e+00 ]
mode                 :  8.43454e-01 ; iterations: [ 8.43454e-01 ]
max                  :  5.78965e-01 ; iterations: [ 5.78965e-01 ]
min                  :  4.32562e-01 ; iterations: [ 4.32562e-01 ]
projection0_mode     :  4.23052e-01 ; iterations: [ 4.23052e-01 ]
sum                  :  4.01406e-01 ; iterations: [ 4.01406e-01 ]

