Attributes
atom_atomtype[X,Y,Y] :  4.42894e+00 ; iterations: [ 4.42894e+00 ]
atom_charge[Y,Y,Y]   :  6.25755e-01 ; iterations: [ 6.25755e-01 ]
sbond_1_atomid[X,Y,Y]:  6.23089e-01 ; iterations: [ 6.23089e-01 ]
sbond_1_atomid[Y,Y,Y]:  5.55377e-01 ; iterations: [ 5.55377e-01 ]
atom_charge[X,Y,Y]   :  5.04360e-01 ; iterations: [ 5.04360e-01 ]
atom_atomtype[Y,Y,Y] :  2.00084e-01 ; iterations: [ 2.00084e-01 ]
sbond_2_atomid[X,Y,Y]:  5.68293e-02 ; iterations: [ 5.68293e-02 ]
sbond_7_atomid[Y,Y,Y]:  4.72486e-02 ; iterations: [ 4.72486e-02 ]
atom_name[Y,Y,Y]     :  3.47222e-02 ; iterations: [ 3.47222e-02 ]
sbond_2_atomid[Y,Y,Y]:  1.41283e-02 ; iterations: [ 1.41283e-02 ]

Attributes summed
atom_atomtype        :  4.62902e+00 ; iterations: [ 4.62902e+00 ]
sbond_1_atomid       :  1.17847e+00 ; iterations: [ 1.17847e+00 ]
atom_charge          :  1.13012e+00 ; iterations: [ 1.13012e+00 ]
sbond_2_atomid       :  7.09576e-02 ; iterations: [ 7.09576e-02 ]
sbond_7_atomid       :  4.72486e-02 ; iterations: [ 4.72486e-02 ]
atom_name            :  3.47222e-02 ; iterations: [ 3.47222e-02 ]

Aggregators
count                :  3.43706e+00 ; iterations: [ 3.43706e+00 ]
projection2_mode     :  1.55699e+00 ; iterations: [ 1.55699e+00 ]
mode                 :  8.60561e-01 ; iterations: [ 8.60561e-01 ]
sum                  :  5.24865e-01 ; iterations: [ 5.24865e-01 ]
max                  :  4.91306e-01 ; iterations: [ 4.91306e-01 ]
projection0_mode     :  1.25570e-01 ; iterations: [ 1.25570e-01 ]
min                  :  9.41773e-02 ; iterations: [ 9.41773e-02 ]

