Attributes
bonds_bond_type[X,Y,Y,Y]:  1.10651e+00 ; iterations: [ 1.10651e+00 ]
atoms_charge[Y,X,Y]     :  6.95720e-01 ; iterations: [ 6.95720e-01 ]
atoms_atom_type[Y,X,Y]  :  5.45555e-01 ; iterations: [ 5.45555e-01 ]
atoms_charge[Y,Y,Y]     :  1.47275e-01 ; iterations: [ 1.47275e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.37963e-01 ; iterations: [ 1.37963e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  2.81266e-02 ; iterations: [ 2.81266e-02 ]

Attributes summed
bonds_bond_type         :  1.13464e+00 ; iterations: [ 1.13464e+00 ]
atoms_charge            :  8.42994e-01 ; iterations: [ 8.42994e-01 ]
atoms_atom_type         :  6.83518e-01 ; iterations: [ 6.83518e-01 ]

Aggregators
sum                     :  8.98682e-01 ; iterations: [ 8.98682e-01 ]
max                     :  4.89384e-01 ; iterations: [ 4.89384e-01 ]
count                   :  3.91286e-01 ; iterations: [ 3.91286e-01 ]
min                     :  2.05278e-01 ; iterations: [ 2.05278e-01 ]
projection3_mode        :  1.91693e-01 ; iterations: [ 1.91693e-01 ]
projection2_mode        :  1.90600e-01 ; iterations: [ 1.90600e-01 ]
projection2_sum         :  1.47275e-01 ; iterations: [ 1.47275e-01 ]
projection2_max         :  1.37963e-01 ; iterations: [ 1.37963e-01 ]
projection1_mode        :  8.99235e-03 ; iterations: [ 8.99235e-03 ]

