Attributes
bonds_bond_type[X,Y,Y,Y]:  8.06080e-01 ; iterations: [ 8.06080e-01 ]
atoms_charge[Y,X,Y]     :  6.79873e-01 ; iterations: [ 6.79873e-01 ]
atoms_charge[Y,Y,Y]     :  5.56297e-01 ; iterations: [ 5.56297e-01 ]
atoms_atom_type[Y,X,Y]  :  5.47366e-01 ; iterations: [ 5.47366e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  6.22222e-02 ; iterations: [ 6.22222e-02 ]
atoms_atom_type[Y,Y,Y]  :  3.11419e-02 ; iterations: [ 3.11419e-02 ]

Attributes summed
atoms_charge            :  1.23617e+00 ; iterations: [ 1.23617e+00 ]
bonds_bond_type         :  8.68302e-01 ; iterations: [ 8.68302e-01 ]
atoms_atom_type         :  5.78508e-01 ; iterations: [ 5.78508e-01 ]

Aggregators
sum                     :  7.81208e-01 ; iterations: [ 7.81208e-01 ]
projection2_max         :  5.40442e-01 ; iterations: [ 5.40442e-01 ]
projection2_sum         :  5.00000e-01 ; iterations: [ 5.00000e-01 ]
count                   :  4.24679e-01 ; iterations: [ 4.24679e-01 ]
max                     :  1.58526e-01 ; iterations: [ 1.58526e-01 ]
min                     :  1.38810e-01 ; iterations: [ 1.38810e-01 ]
projection0_mode        :  6.22222e-02 ; iterations: [ 6.22222e-02 ]
mode                    :  3.11419e-02 ; iterations: [ 3.11419e-02 ]
projection3_mode        :  2.49836e-02 ; iterations: [ 2.49836e-02 ]
projection2_min         :  1.58543e-02 ; iterations: [ 1.58543e-02 ]
projection2_mode        :  5.11299e-03 ; iterations: [ 5.11299e-03 ]

