Attributes
bonds_bond_type[X,Y,Y,Y]:  1.04889e+00 ; iterations: [ 1.04889e+00 ]
atoms_atom_type[Y,X,Y]  :  8.68769e-01 ; iterations: [ 8.68769e-01 ]
atoms_charge[Y,X,Y]     :  5.27988e-01 ; iterations: [ 5.27988e-01 ]
atoms_element[Y,X,Y]    :  2.90988e-01 ; iterations: [ 2.90988e-01 ]
atoms_charge[Y,Y,Y]     :  6.25000e-02 ; iterations: [ 6.25000e-02 ]
drugs_lumo[X,Y]         :  3.49154e-02 ; iterations: [ 3.49154e-02 ]

Attributes summed
bonds_bond_type         :  1.04889e+00 ; iterations: [ 1.04889e+00 ]
atoms_atom_type         :  8.68769e-01 ; iterations: [ 8.68769e-01 ]
atoms_charge            :  5.90488e-01 ; iterations: [ 5.90488e-01 ]
atoms_element           :  2.90988e-01 ; iterations: [ 2.90988e-01 ]
drugs_lumo              :  3.49154e-02 ; iterations: [ 3.49154e-02 ]

Aggregators
sum                     :  1.01820e+00 ; iterations: [ 1.01820e+00 ]
count                   :  5.46215e-01 ; iterations: [ 5.46215e-01 ]
max                     :  5.45912e-01 ; iterations: [ 5.45912e-01 ]
min                     :  2.64450e-01 ; iterations: [ 2.64450e-01 ]
projection3_mode        :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
mode                    :  9.89661e-02 ; iterations: [ 9.89661e-02 ]
projection2_mode        :  7.37919e-02 ; iterations: [ 7.37919e-02 ]
projection2_min         :  6.25000e-02 ; iterations: [ 6.25000e-02 ]
projection2_max         :  1.79041e-03 ; iterations: [ 1.79041e-03 ]

