Attributes
bonds_bond_type[X,Y,Y,Y]:  8.41742e-01 ; iterations: [ 8.41742e-01 ]
atoms_charge[Y,Y,Y]     :  4.36166e-01 ; iterations: [ 4.36166e-01 ]
atoms_atom_type[Y,X,Y]  :  3.74912e-01 ; iterations: [ 3.74912e-01 ]
atoms_charge[Y,X,Y]     :  2.49641e-01 ; iterations: [ 2.49641e-01 ]
drugs_lumo[X,Y]         :  1.30628e-01 ; iterations: [ 1.30628e-01 ]
ring_strucs_name[Y,X,Y] :  1.62366e-02 ; iterations: [ 1.62366e-02 ]
rings[Y,Y]              :  1.62366e-02 ; iterations: [ 1.62366e-02 ]
atoms_atom_type[Y,Y,Y]  :  8.50047e-03 ; iterations: [ 8.50047e-03 ]
bonds_bond_type[Y,Y,Y,Y]:  2.74696e-03 ; iterations: [ 2.74696e-03 ]

Attributes summed
bonds_bond_type         :  8.44489e-01 ; iterations: [ 8.44489e-01 ]
atoms_charge            :  6.85807e-01 ; iterations: [ 6.85807e-01 ]
atoms_atom_type         :  3.83413e-01 ; iterations: [ 3.83413e-01 ]
drugs_lumo              :  1.30628e-01 ; iterations: [ 1.30628e-01 ]
ring_strucs_name        :  1.62366e-02 ; iterations: [ 1.62366e-02 ]
rings                   :  1.62366e-02 ; iterations: [ 1.62366e-02 ]

Aggregators
min                     :  7.18982e-01 ; iterations: [ 7.18982e-01 ]
sum                     :  5.92727e-01 ; iterations: [ 5.92727e-01 ]
projection2_max         :  2.86642e-01 ; iterations: [ 2.86642e-01 ]
projection2_min         :  1.58025e-01 ; iterations: [ 1.58025e-01 ]
count                   :  1.27634e-01 ; iterations: [ 1.27634e-01 ]
projection1_mode        :  1.08651e-01 ; iterations: [ 1.08651e-01 ]
max                     :  6.51648e-02 ; iterations: [ 6.51648e-02 ]
mode                    :  1.62366e-02 ; iterations: [ 1.62366e-02 ]
projection2_mode        :  2.74696e-03 ; iterations: [ 2.74696e-03 ]

