Attributes
bonds_bond_type[X,Y,Y,Y]:  8.12864e-01 ; iterations: [ 8.12864e-01 ]
atoms_charge[Y,X,Y]     :  5.23791e-01 ; iterations: [ 5.23791e-01 ]
atoms_charge[Y,Y,Y]     :  3.63092e-01 ; iterations: [ 3.63092e-01 ]
atoms_atom_type[Y,X,Y]  :  2.80912e-01 ; iterations: [ 2.80912e-01 ]
atoms_element[Y,X,Y]    :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
atoms_atom_type[Y,Y,Y]  :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
drugs_lumo[X,Y]         :  9.92499e-02 ; iterations: [ 9.92499e-02 ]
bonds_bond_type[Y,Y,Y,Y]:  4.89487e-02 ; iterations: [ 4.89487e-02 ]

Attributes summed
atoms_charge            :  8.86884e-01 ; iterations: [ 8.86884e-01 ]
bonds_bond_type         :  8.61812e-01 ; iterations: [ 8.61812e-01 ]
atoms_atom_type         :  5.03135e-01 ; iterations: [ 5.03135e-01 ]
atoms_element           :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
drugs_lumo              :  9.92499e-02 ; iterations: [ 9.92499e-02 ]

Aggregators
sum                     :  1.32640e+00 ; iterations: [ 1.32640e+00 ]
count                   :  5.52743e-01 ; iterations: [ 5.52743e-01 ]
projection2_sum         :  2.84722e-01 ; iterations: [ 2.84722e-01 ]
projection2_min         :  2.58127e-01 ; iterations: [ 2.58127e-01 ]
min                     :  1.51313e-01 ; iterations: [ 1.51313e-01 ]

