Attributes
atom_atomtype[X,Y,Y] :  5.13863e+00 ; iterations: [ 5.13863e+00 ]
atom_charge[X,Y,Y]   :  1.30180e+00 ; iterations: [ 1.30180e+00 ]
sbond_1_atomid[Y,Y,Y]:  5.61670e-01 ; iterations: [ 5.61670e-01 ]
sbond_1_atomid[X,Y,Y]:  5.36345e-01 ; iterations: [ 5.36345e-01 ]
atom_name[X,Y,Y]     :  4.12497e-01 ; iterations: [ 4.12497e-01 ]
sbond_2_atomid[Y,Y,Y]:  3.95015e-01 ; iterations: [ 3.95015e-01 ]
atom_charge[Y,Y,Y]   :  2.24456e-01 ; iterations: [ 2.24456e-01 ]
sbond_2_atomid[X,Y,Y]:  1.25032e-01 ; iterations: [ 1.25032e-01 ]
sbond_7_atomid[Y,Y,Y]:  8.79159e-02 ; iterations: [ 8.79159e-02 ]
sbond_7_atomid[X,Y,Y]:  8.20472e-02 ; iterations: [ 8.20472e-02 ]
atom_name[Y,Y,Y]     :  6.25000e-02 ; iterations: [ 6.25000e-02 ]
atom_atomtype[Y,Y,Y] :  4.35596e-02 ; iterations: [ 4.35596e-02 ]

Attributes summed
atom_atomtype        :  5.18219e+00 ; iterations: [ 5.18219e+00 ]
atom_charge          :  1.52626e+00 ; iterations: [ 1.52626e+00 ]
sbond_1_atomid       :  1.09802e+00 ; iterations: [ 1.09802e+00 ]
sbond_2_atomid       :  5.20047e-01 ; iterations: [ 5.20047e-01 ]
atom_name            :  4.74997e-01 ; iterations: [ 4.74997e-01 ]
sbond_7_atomid       :  1.69963e-01 ; iterations: [ 1.69963e-01 ]

Aggregators
count                :  5.24642e+00 ; iterations: [ 5.24642e+00 ]
projection2_mode     :  1.11904e+00 ; iterations: [ 1.11904e+00 ]
sum                  :  1.11874e+00 ; iterations: [ 1.11874e+00 ]
mode                 :  4.38567e-01 ; iterations: [ 4.38567e-01 ]
max                  :  3.65372e-01 ; iterations: [ 3.65372e-01 ]
projection0_mode     :  3.54355e-01 ; iterations: [ 3.54355e-01 ]
min                  :  3.28972e-01 ; iterations: [ 3.28972e-01 ]

