Attributes
bonds_bond_type[X,Y,Y,Y]:  7.56041e-01 ; iterations: [ 7.56041e-01 ]
atoms_charge[Y,X,Y]     :  6.96568e-01 ; iterations: [ 6.96568e-01 ]
atoms_charge[Y,Y,Y]     :  5.11678e-01 ; iterations: [ 5.11678e-01 ]
atoms_atom_type[Y,X,Y]  :  5.01140e-01 ; iterations: [ 5.01140e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  2.31175e-01 ; iterations: [ 2.31175e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.85232e-01 ; iterations: [ 1.85232e-01 ]
atoms_element[Y,X,Y]    :  1.77720e-01 ; iterations: [ 1.77720e-01 ]

Attributes summed
atoms_charge            :  1.20825e+00 ; iterations: [ 1.20825e+00 ]
bonds_bond_type         :  9.87215e-01 ; iterations: [ 9.87215e-01 ]
atoms_atom_type         :  6.86373e-01 ; iterations: [ 6.86373e-01 ]
atoms_element           :  1.77720e-01 ; iterations: [ 1.77720e-01 ]

Aggregators
sum                     :  1.33020e+00 ; iterations: [ 1.33020e+00 ]
count                   :  4.67581e-01 ; iterations: [ 4.67581e-01 ]
max                     :  3.79846e-01 ; iterations: [ 3.79846e-01 ]
projection2_sum         :  2.70833e-01 ; iterations: [ 2.70833e-01 ]
projection2_max         :  2.16666e-01 ; iterations: [ 2.16666e-01 ]
min                     :  1.87302e-01 ; iterations: [ 1.87302e-01 ]
mode                    :  1.06558e-01 ; iterations: [ 1.06558e-01 ]
projection2_min         :  1.00568e-01 ; iterations: [ 1.00568e-01 ]

