Attributes
bonds_bond_type[X,Y,Y,Y]:  1.07324e+00 ; iterations: [ 1.07324e+00 ]
atoms_charge[Y,Y,Y]     :  5.47148e-01 ; iterations: [ 5.47148e-01 ]
atoms_atom_type[Y,X,Y]  :  3.39401e-01 ; iterations: [ 3.39401e-01 ]
atoms_charge[Y,X,Y]     :  3.17274e-01 ; iterations: [ 3.17274e-01 ]
atoms_element[Y,X,Y]    :  2.53710e-01 ; iterations: [ 2.53710e-01 ]
ring_strucs_name[Y,X,Y] :  3.26060e-02 ; iterations: [ 3.26060e-02 ]
bonds_bond_type[Y,Y,Y,Y]:  2.92833e-02 ; iterations: [ 2.92833e-02 ]

Attributes summed
bonds_bond_type         :  1.10252e+00 ; iterations: [ 1.10252e+00 ]
atoms_charge            :  8.64423e-01 ; iterations: [ 8.64423e-01 ]
atoms_atom_type         :  3.39401e-01 ; iterations: [ 3.39401e-01 ]
atoms_element           :  2.53710e-01 ; iterations: [ 2.53710e-01 ]
ring_strucs_name        :  3.26060e-02 ; iterations: [ 3.26060e-02 ]

Aggregators
sum                     :  8.63468e-01 ; iterations: [ 8.63468e-01 ]
projection2_max         :  7.77276e-01 ; iterations: [ 7.77276e-01 ]
min                     :  5.57398e-01 ; iterations: [ 5.57398e-01 ]
count                   :  2.09842e-01 ; iterations: [ 2.09842e-01 ]
projection3_mode        :  6.65027e-02 ; iterations: [ 6.65027e-02 ]
max                     :  5.79736e-02 ; iterations: [ 5.79736e-02 ]
projection2_mode        :  3.26060e-02 ; iterations: [ 3.26060e-02 ]
projection2_min         :  2.75980e-02 ; iterations: [ 2.75980e-02 ]

