Attributes
bonds_bond_type[X,Y,Y,Y]:  6.65219e-01 ; iterations: [ 6.65219e-01 ]
atoms_atom_type[Y,X,Y]  :  4.76039e-01 ; iterations: [ 4.76039e-01 ]
drugs_logp[X,Y]         :  3.75000e-01 ; iterations: [ 3.75000e-01 ]
atoms_charge[Y,X,Y]     :  3.45618e-01 ; iterations: [ 3.45618e-01 ]
atoms_element[Y,Y,Y]    :  2.50000e-01 ; iterations: [ 2.50000e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  2.68698e-02 ; iterations: [ 2.68698e-02 ]
ring_strucs_name[Y,X,Y] :  2.32526e-02 ; iterations: [ 2.32526e-02 ]
atoms_element[Y,X,Y]    :  9.72222e-03 ; iterations: [ 9.72222e-03 ]

Attributes summed
bonds_bond_type         :  6.92089e-01 ; iterations: [ 6.92089e-01 ]
atoms_atom_type         :  4.76039e-01 ; iterations: [ 4.76039e-01 ]
drugs_logp              :  3.75000e-01 ; iterations: [ 3.75000e-01 ]
atoms_charge            :  3.45618e-01 ; iterations: [ 3.45618e-01 ]
atoms_element           :  2.59722e-01 ; iterations: [ 2.59722e-01 ]
ring_strucs_name        :  2.32526e-02 ; iterations: [ 2.32526e-02 ]

Aggregators
sum                     :  1.01489e+00 ; iterations: [ 1.01489e+00 ]
count                   :  5.35835e-01 ; iterations: [ 5.35835e-01 ]
min                     :  3.26772e-01 ; iterations: [ 3.26772e-01 ]
max                     :  1.37188e-01 ; iterations: [ 1.37188e-01 ]
projection2_mode        :  1.02891e-01 ; iterations: [ 1.02891e-01 ]
projection0_mode        :  2.68698e-02 ; iterations: [ 2.68698e-02 ]
projection2_min         :  2.34375e-02 ; iterations: [ 2.34375e-02 ]
projection3_mode        :  3.83473e-03 ; iterations: [ 3.83473e-03 ]

