Attributes
atom_atomtype[X,Y,Y] :  5.87869e+00 ; iterations: [ 5.87869e+00 ]
atom_charge[X,Y,Y]   :  7.90637e-01 ; iterations: [ 7.90637e-01 ]
atom_charge[Y,Y,Y]   :  4.65474e-01 ; iterations: [ 4.65474e-01 ]
sbond_1_atomid[X,Y,Y]:  3.66765e-01 ; iterations: [ 3.66765e-01 ]
sbond_1_atomid[Y,Y,Y]:  2.92011e-01 ; iterations: [ 2.92011e-01 ]
sbond_2_atomid[Y,Y,Y]:  2.42557e-01 ; iterations: [ 2.42557e-01 ]
atom_name[Y,Y,Y]     :  1.83566e-01 ; iterations: [ 1.83566e-01 ]
sbond_2_atomid[X,Y,Y]:  1.27580e-01 ; iterations: [ 1.27580e-01 ]
atom_name[X,Y,Y]     :  1.20353e-01 ; iterations: [ 1.20353e-01 ]
atom_atomtype[Y,Y,Y] :  4.09297e-02 ; iterations: [ 4.09297e-02 ]
sbond_7_atomid[X,Y,Y]:  1.14156e-02 ; iterations: [ 1.14156e-02 ]

Attributes summed
atom_atomtype        :  5.91962e+00 ; iterations: [ 5.91962e+00 ]
atom_charge          :  1.25611e+00 ; iterations: [ 1.25611e+00 ]
sbond_1_atomid       :  6.58775e-01 ; iterations: [ 6.58775e-01 ]
sbond_2_atomid       :  3.70136e-01 ; iterations: [ 3.70136e-01 ]
atom_name            :  3.03919e-01 ; iterations: [ 3.03919e-01 ]
sbond_7_atomid       :  1.14156e-02 ; iterations: [ 1.14156e-02 ]

Aggregators
count                :  4.63294e+00 ; iterations: [ 4.63294e+00 ]
projection2_mode     :  1.64775e+00 ; iterations: [ 1.64775e+00 ]
mode                 :  7.71319e-01 ; iterations: [ 7.71319e-01 ]
min                  :  7.15747e-01 ; iterations: [ 7.15747e-01 ]
sum                  :  3.01199e-01 ; iterations: [ 3.01199e-01 ]
projection0_mode     :  2.57726e-01 ; iterations: [ 2.57726e-01 ]
max                  :  1.93295e-01 ; iterations: [ 1.93295e-01 ]

