Attributes
bonds_bond_type[X,Y,Y,Y]:  1.10907e+00 ; iterations: [ 1.10907e+00 ]
atoms_charge[Y,X,Y]     :  5.88159e-01 ; iterations: [ 5.88159e-01 ]
atoms_charge[Y,Y,Y]     :  4.76959e-01 ; iterations: [ 4.76959e-01 ]
atoms_atom_type[Y,X,Y]  :  3.59213e-01 ; iterations: [ 3.59213e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.62948e-01 ; iterations: [ 1.62948e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  1.11762e-01 ; iterations: [ 1.11762e-01 ]
atoms_element[Y,X,Y]    :  8.88889e-02 ; iterations: [ 8.88889e-02 ]

Attributes summed
bonds_bond_type         :  1.22083e+00 ; iterations: [ 1.22083e+00 ]
atoms_charge            :  1.06512e+00 ; iterations: [ 1.06512e+00 ]
atoms_atom_type         :  5.22160e-01 ; iterations: [ 5.22160e-01 ]
atoms_element           :  8.88889e-02 ; iterations: [ 8.88889e-02 ]

Aggregators
sum                     :  1.38275e+00 ; iterations: [ 1.38275e+00 ]
count                   :  5.29578e-01 ; iterations: [ 5.29578e-01 ]
min                     :  3.47495e-01 ; iterations: [ 3.47495e-01 ]
projection2_max         :  3.18887e-01 ; iterations: [ 3.18887e-01 ]
projection2_sum         :  1.15556e-01 ; iterations: [ 1.15556e-01 ]
projection3_mode        :  8.88889e-02 ; iterations: [ 8.88889e-02 ]
max                     :  7.13346e-02 ; iterations: [ 7.13346e-02 ]
projection2_min         :  4.25170e-02 ; iterations: [ 4.25170e-02 ]

