Attributes
bonds_bond_type[X,Y,Y,Y]:  9.31355e-01 ; iterations: [ 9.31355e-01 ]
atoms_atom_type[Y,X,Y]  :  7.26193e-01 ; iterations: [ 7.26193e-01 ]
atoms_charge[Y,X,Y]     :  5.99399e-01 ; iterations: [ 5.99399e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  4.01031e-02 ; iterations: [ 4.01031e-02 ]
atoms_atom_type[Y,Y,Y]  :  1.90525e-02 ; iterations: [ 1.90525e-02 ]
atoms_element[Y,X,Y]    :  7.77148e-03 ; iterations: [ 7.77148e-03 ]
atoms_charge[Y,Y,Y]     :  6.46176e-03 ; iterations: [ 6.46176e-03 ]

Attributes summed
bonds_bond_type         :  9.71458e-01 ; iterations: [ 9.71458e-01 ]
atoms_atom_type         :  7.45245e-01 ; iterations: [ 7.45245e-01 ]
atoms_charge            :  6.05861e-01 ; iterations: [ 6.05861e-01 ]
atoms_element           :  7.77148e-03 ; iterations: [ 7.77148e-03 ]

Aggregators
sum                     :  1.12006e+00 ; iterations: [ 1.12006e+00 ]
min                     :  3.67130e-01 ; iterations: [ 3.67130e-01 ]
projection2_max         :  3.06626e-01 ; iterations: [ 3.06626e-01 ]
max                     :  3.01571e-01 ; iterations: [ 3.01571e-01 ]
count                   :  2.12943e-01 ; iterations: [ 2.12943e-01 ]
mode                    :  7.77148e-03 ; iterations: [ 7.77148e-03 ]
projection3_mode        :  7.77148e-03 ; iterations: [ 7.77148e-03 ]
projection2_sum         :  6.46176e-03 ; iterations: [ 6.46176e-03 ]

