Attributes
bonds_bond_type[X,Y,Y,Y]:  6.93053e-01 ; iterations: [ 6.93053e-01 ]
atoms_atom_type[Y,X,Y]  :  5.80618e-01 ; iterations: [ 5.80618e-01 ]
atoms_charge[Y,Y,Y]     :  2.27631e-01 ; iterations: [ 2.27631e-01 ]
atoms_charge[Y,X,Y]     :  1.92941e-01 ; iterations: [ 1.92941e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  1.50132e-01 ; iterations: [ 1.50132e-01 ]
atoms_element[Y,X,Y]    :  8.71436e-02 ; iterations: [ 8.71436e-02 ]
atoms_atom_type[Y,Y,Y]  :  4.64648e-02 ; iterations: [ 4.64648e-02 ]

Attributes summed
bonds_bond_type         :  8.43185e-01 ; iterations: [ 8.43185e-01 ]
atoms_atom_type         :  6.27083e-01 ; iterations: [ 6.27083e-01 ]
atoms_charge            :  4.20572e-01 ; iterations: [ 4.20572e-01 ]
atoms_element           :  8.71436e-02 ; iterations: [ 8.71436e-02 ]

Aggregators
projection2_sum         :  4.90909e-01 ; iterations: [ 4.90909e-01 ]
sum                     :  4.85939e-01 ; iterations: [ 4.85939e-01 ]
count                   :  2.69356e-01 ; iterations: [ 2.69356e-01 ]
projection2_max         :  2.05528e-01 ; iterations: [ 2.05528e-01 ]
mode                    :  1.64780e-01 ; iterations: [ 1.64780e-01 ]
max                     :  1.49344e-01 ; iterations: [ 1.49344e-01 ]
min                     :  1.02880e-01 ; iterations: [ 1.02880e-01 ]
projection3_mode        :  8.71436e-02 ; iterations: [ 8.71436e-02 ]
projection2_min         :  2.21036e-02 ; iterations: [ 2.21036e-02 ]

