Attributes
bonds_bond_type[X,Y,Y,Y]:  1.05340e+00 ; iterations: [ 1.05340e+00 ]
atoms_charge[Y,X,Y]     :  4.49965e-01 ; iterations: [ 4.49965e-01 ]
atoms_atom_type[Y,X,Y]  :  3.50459e-01 ; iterations: [ 3.50459e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.21792e-01 ; iterations: [ 1.21792e-01 ]
atoms_charge[Y,Y,Y]     :  8.51119e-02 ; iterations: [ 8.51119e-02 ]
bonds_bond_type[Y,Y,Y,Y]:  6.00131e-02 ; iterations: [ 6.00131e-02 ]
ring_strucs_name[Y,X,Y] :  1.23934e-02 ; iterations: [ 1.23934e-02 ]
rings[Y,Y]              :  1.23934e-02 ; iterations: [ 1.23934e-02 ]

Attributes summed
bonds_bond_type         :  1.11342e+00 ; iterations: [ 1.11342e+00 ]
atoms_charge            :  5.35077e-01 ; iterations: [ 5.35077e-01 ]
atoms_atom_type         :  4.72251e-01 ; iterations: [ 4.72251e-01 ]
ring_strucs_name        :  1.23934e-02 ; iterations: [ 1.23934e-02 ]
rings                   :  1.23934e-02 ; iterations: [ 1.23934e-02 ]

Aggregators
sum                     :  7.92687e-01 ; iterations: [ 7.92687e-01 ]
count                   :  5.66095e-01 ; iterations: [ 5.66095e-01 ]
projection1_mode        :  2.23257e-01 ; iterations: [ 2.23257e-01 ]
max                     :  1.33170e-01 ; iterations: [ 1.33170e-01 ]
projection2_min         :  1.16236e-01 ; iterations: [ 1.16236e-01 ]
min                     :  1.09418e-01 ; iterations: [ 1.09418e-01 ]
projection3_mode        :  1.07164e-01 ; iterations: [ 1.07164e-01 ]
projection2_sum         :  8.51119e-02 ; iterations: [ 8.51119e-02 ]
mode                    :  1.23934e-02 ; iterations: [ 1.23934e-02 ]

