Attributes
bonds_bond_type[X,Y,Y,Y]:  5.31448e-01 ; iterations: [ 5.31448e-01 ]
atoms_charge[Y,X,Y]     :  3.67919e-01 ; iterations: [ 3.67919e-01 ]
atoms_atom_type[Y,X,Y]  :  3.67689e-01 ; iterations: [ 3.67689e-01 ]
atoms_element[Y,X,Y]    :  3.60343e-01 ; iterations: [ 3.60343e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  2.13661e-01 ; iterations: [ 2.13661e-01 ]
atoms_charge[Y,Y,Y]     :  1.54969e-01 ; iterations: [ 1.54969e-01 ]

Attributes summed
bonds_bond_type         :  7.45110e-01 ; iterations: [ 7.45110e-01 ]
atoms_charge            :  5.22887e-01 ; iterations: [ 5.22887e-01 ]
atoms_atom_type         :  3.67689e-01 ; iterations: [ 3.67689e-01 ]
atoms_element           :  3.60343e-01 ; iterations: [ 3.60343e-01 ]

Aggregators
sum                     :  1.00280e+00 ; iterations: [ 1.00280e+00 ]
count                   :  4.22245e-01 ; iterations: [ 4.22245e-01 ]
min                     :  1.45187e-01 ; iterations: [ 1.45187e-01 ]
projection2_sum         :  1.38889e-01 ; iterations: [ 1.38889e-01 ]
projection2_mode        :  1.09375e-01 ; iterations: [ 1.09375e-01 ]
max                     :  1.08858e-01 ; iterations: [ 1.08858e-01 ]
projection2_max         :  5.25931e-02 ; iterations: [ 5.25931e-02 ]
projection2_min         :  1.60796e-02 ; iterations: [ 1.60796e-02 ]

