Attributes
bonds_bond_type[X,Y,Y,Y]:  9.49629e-01 ; iterations: [ 9.49629e-01 ]
atoms_charge[Y,X,Y]     :  4.85397e-01 ; iterations: [ 4.85397e-01 ]
atoms_charge[Y,Y,Y]     :  4.69722e-01 ; iterations: [ 4.69722e-01 ]
atoms_atom_type[Y,X,Y]  :  4.26666e-01 ; iterations: [ 4.26666e-01 ]
atoms_element[Y,X,Y]    :  2.30942e-01 ; iterations: [ 2.30942e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.87500e-01 ; iterations: [ 1.87500e-01 ]
atoms_element[Y,Y,Y]    :  6.09418e-02 ; iterations: [ 6.09418e-02 ]

Attributes summed
atoms_charge            :  9.55119e-01 ; iterations: [ 9.55119e-01 ]
bonds_bond_type         :  9.49629e-01 ; iterations: [ 9.49629e-01 ]
atoms_atom_type         :  6.14166e-01 ; iterations: [ 6.14166e-01 ]
atoms_element           :  2.91884e-01 ; iterations: [ 2.91884e-01 ]

Aggregators
sum                     :  9.79633e-01 ; iterations: [ 9.79633e-01 ]
max                     :  5.02969e-01 ; iterations: [ 5.02969e-01 ]
min                     :  3.07608e-01 ; iterations: [ 3.07608e-01 ]
count                   :  2.95389e-01 ; iterations: [ 2.95389e-01 ]
projection2_sum         :  2.82222e-01 ; iterations: [ 2.82222e-01 ]
projection2_max         :  1.87500e-01 ; iterations: [ 1.87500e-01 ]
projection2_min         :  1.87500e-01 ; iterations: [ 1.87500e-01 ]
projection1_mode        :  6.09418e-02 ; iterations: [ 6.09418e-02 ]
mode                    :  7.03582e-03 ; iterations: [ 7.03582e-03 ]

