Attributes
atom_atomtype[X,Y,Y] :  4.26879e+00 ; iterations: [ 4.26879e+00 ]
atom_charge[Y,Y,Y]   :  5.34722e-01 ; iterations: [ 5.34722e-01 ]
sbond_1_atomid[X,Y,Y]:  4.01442e-01 ; iterations: [ 4.01442e-01 ]
atom_charge[X,Y,Y]   :  3.48733e-01 ; iterations: [ 3.48733e-01 ]
sbond_7_atomid[X,Y,Y]:  3.13080e-01 ; iterations: [ 3.13080e-01 ]
sbond_1_atomid[Y,Y,Y]:  2.88589e-01 ; iterations: [ 2.88589e-01 ]
sbond_7_atomid[Y,Y,Y]:  2.58351e-01 ; iterations: [ 2.58351e-01 ]
atom_name[X,Y,Y]     :  1.40959e-01 ; iterations: [ 1.40959e-01 ]
sbond_2_atomid[Y,Y,Y]:  1.17114e-01 ; iterations: [ 1.17114e-01 ]
sbond_2_atomid[X,Y,Y]:  5.55949e-02 ; iterations: [ 5.55949e-02 ]
atom_atomtype[Y,Y,Y] :  3.80263e-02 ; iterations: [ 3.80263e-02 ]

Attributes summed
atom_atomtype        :  4.30681e+00 ; iterations: [ 4.30681e+00 ]
atom_charge          :  8.83456e-01 ; iterations: [ 8.83456e-01 ]
sbond_1_atomid       :  6.90030e-01 ; iterations: [ 6.90030e-01 ]
sbond_7_atomid       :  5.71430e-01 ; iterations: [ 5.71430e-01 ]
sbond_2_atomid       :  1.72709e-01 ; iterations: [ 1.72709e-01 ]
atom_name            :  1.40959e-01 ; iterations: [ 1.40959e-01 ]

Aggregators
count                :  3.74166e+00 ; iterations: [ 3.74166e+00 ]
min                  :  8.04217e-01 ; iterations: [ 8.04217e-01 ]
projection2_mode     :  6.55893e-01 ; iterations: [ 6.55893e-01 ]
mode                 :  5.77599e-01 ; iterations: [ 5.77599e-01 ]
sum                  :  5.55487e-01 ; iterations: [ 5.55487e-01 ]
max                  :  2.85949e-01 ; iterations: [ 2.85949e-01 ]
projection0_mode     :  1.44595e-01 ; iterations: [ 1.44595e-01 ]

