Attributes
bonds_bond_type[X,Y,Y,Y]:  1.19312e+00 ; iterations: [ 1.19312e+00 ]
atoms_atom_type[Y,X,Y]  :  5.10631e-01 ; iterations: [ 5.10631e-01 ]
atoms_charge[Y,X,Y]     :  4.63714e-01 ; iterations: [ 4.63714e-01 ]
atoms_element[Y,X,Y]    :  2.71250e-01 ; iterations: [ 2.71250e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  1.90505e-01 ; iterations: [ 1.90505e-01 ]
atoms_charge[Y,Y,Y]     :  1.38889e-01 ; iterations: [ 1.38889e-01 ]
drugs_lumo[X,Y]         :  1.14186e-01 ; iterations: [ 1.14186e-01 ]
atoms_atom_type[Y,Y,Y]  :  6.22837e-02 ; iterations: [ 6.22837e-02 ]
ring_strucs_name[Y,X,Y] :  1.65405e-02 ; iterations: [ 1.65405e-02 ]

Attributes summed
bonds_bond_type         :  1.38363e+00 ; iterations: [ 1.38363e+00 ]
atoms_charge            :  6.02603e-01 ; iterations: [ 6.02603e-01 ]
atoms_atom_type         :  5.72915e-01 ; iterations: [ 5.72915e-01 ]
atoms_element           :  2.71250e-01 ; iterations: [ 2.71250e-01 ]
drugs_lumo              :  1.14186e-01 ; iterations: [ 1.14186e-01 ]
ring_strucs_name        :  1.65405e-02 ; iterations: [ 1.65405e-02 ]

Aggregators
sum                     :  1.19157e+00 ; iterations: [ 1.19157e+00 ]
max                     :  6.48692e-01 ; iterations: [ 6.48692e-01 ]
count                   :  5.08580e-01 ; iterations: [ 5.08580e-01 ]
min                     :  2.99651e-01 ; iterations: [ 2.99651e-01 ]
projection2_min         :  1.38889e-01 ; iterations: [ 1.38889e-01 ]
projection2_mode        :  9.02078e-02 ; iterations: [ 9.02078e-02 ]
projection2_sum         :  6.22837e-02 ; iterations: [ 6.22837e-02 ]
projection3_mode        :  2.12500e-02 ; iterations: [ 2.12500e-02 ]

