Attributes
bonds_bond_type[X,Y,Y,Y]:  4.81732e-01 ; iterations: [ 4.81732e-01 ]
atoms_atom_type[Y,Y,Y]  :  3.72879e-01 ; iterations: [ 3.72879e-01 ]
atoms_charge[Y,X,Y]     :  3.58672e-01 ; iterations: [ 3.58672e-01 ]
atoms_atom_type[Y,X,Y]  :  3.22475e-01 ; iterations: [ 3.22475e-01 ]
atoms_charge[Y,Y,Y]     :  2.78953e-01 ; iterations: [ 2.78953e-01 ]
atoms_element[Y,X,Y]    :  1.11118e-01 ; iterations: [ 1.11118e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  4.13247e-02 ; iterations: [ 4.13247e-02 ]

Attributes summed
atoms_atom_type         :  6.95354e-01 ; iterations: [ 6.95354e-01 ]
atoms_charge            :  6.37625e-01 ; iterations: [ 6.37625e-01 ]
bonds_bond_type         :  5.23056e-01 ; iterations: [ 5.23056e-01 ]
atoms_element           :  1.11118e-01 ; iterations: [ 1.11118e-01 ]

Aggregators
sum                     :  8.59608e-01 ; iterations: [ 8.59608e-01 ]
count                   :  2.81736e-01 ; iterations: [ 2.81736e-01 ]
projection2_max         :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
projection2_min         :  1.87500e-01 ; iterations: [ 1.87500e-01 ]
max                     :  1.67976e-01 ; iterations: [ 1.67976e-01 ]
min                     :  1.16607e-01 ; iterations: [ 1.16607e-01 ]
projection2_sum         :  1.12302e-01 ; iterations: [ 1.12302e-01 ]
projection1_mode        :  1.92020e-02 ; iterations: [ 1.92020e-02 ]

