Attributes
bonds_bond_type[X,Y,Y,Y]:  8.39092e-01 ; iterations: [ 8.39092e-01 ]
atoms_atom_type[Y,X,Y]  :  7.07947e-01 ; iterations: [ 7.07947e-01 ]
atoms_charge[Y,X,Y]     :  5.92467e-01 ; iterations: [ 5.92467e-01 ]
atoms_charge[Y,Y,Y]     :  3.72918e-01 ; iterations: [ 3.72918e-01 ]
atoms_element[Y,X,Y]    :  1.99093e-01 ; iterations: [ 1.99093e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  6.75049e-02 ; iterations: [ 6.75049e-02 ]

Attributes summed
atoms_charge            :  9.65385e-01 ; iterations: [ 9.65385e-01 ]
bonds_bond_type         :  9.06597e-01 ; iterations: [ 9.06597e-01 ]
atoms_atom_type         :  7.07947e-01 ; iterations: [ 7.07947e-01 ]
atoms_element           :  1.99093e-01 ; iterations: [ 1.99093e-01 ]

Aggregators
sum                     :  1.25340e+00 ; iterations: [ 1.25340e+00 ]
max                     :  4.54355e-01 ; iterations: [ 4.54355e-01 ]
min                     :  4.11281e-01 ; iterations: [ 4.11281e-01 ]
projection2_min         :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
count                   :  1.99964e-01 ; iterations: [ 1.99964e-01 ]
projection2_sum         :  1.48148e-01 ; iterations: [ 1.48148e-01 ]
projection3_mode        :  6.75049e-02 ; iterations: [ 6.75049e-02 ]
mode                    :  1.96000e-02 ; iterations: [ 1.96000e-02 ]
projection2_max         :  2.54767e-03 ; iterations: [ 2.54767e-03 ]

