Attributes
bonds_bond_type[X,Y,Y,Y]:  1.19334e+00 ; iterations: [ 1.19334e+00 ]
atoms_atom_type[Y,X,Y]  :  5.19915e-01 ; iterations: [ 5.19915e-01 ]
atoms_charge[Y,X,Y]     :  5.12086e-01 ; iterations: [ 5.12086e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  2.22222e-01 ; iterations: [ 2.22222e-01 ]
atoms_element[Y,X,Y]    :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
atoms_charge[Y,Y,Y]     :  1.64209e-01 ; iterations: [ 1.64209e-01 ]
drugs_lumo[X,Y]         :  5.44218e-02 ; iterations: [ 5.44218e-02 ]
atoms_atom_type[Y,Y,Y]  :  4.26503e-02 ; iterations: [ 4.26503e-02 ]
ring_strucs_name[Y,X,Y] :  9.79596e-03 ; iterations: [ 9.79596e-03 ]
rings[Y,Y]              :  9.79596e-03 ; iterations: [ 9.79596e-03 ]

Attributes summed
bonds_bond_type         :  1.41556e+00 ; iterations: [ 1.41556e+00 ]
atoms_charge            :  6.76296e-01 ; iterations: [ 6.76296e-01 ]
atoms_atom_type         :  5.62565e-01 ; iterations: [ 5.62565e-01 ]
atoms_element           :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
drugs_lumo              :  5.44218e-02 ; iterations: [ 5.44218e-02 ]
ring_strucs_name        :  9.79596e-03 ; iterations: [ 9.79596e-03 ]
rings                   :  9.79596e-03 ; iterations: [ 9.79596e-03 ]

Aggregators
sum                     :  1.04551e+00 ; iterations: [ 1.04551e+00 ]
count                   :  5.90551e-01 ; iterations: [ 5.90551e-01 ]
min                     :  5.49046e-01 ; iterations: [ 5.49046e-01 ]
mode                    :  2.32018e-01 ; iterations: [ 2.32018e-01 ]
max                     :  2.15256e-01 ; iterations: [ 2.15256e-01 ]
projection2_min         :  1.52843e-01 ; iterations: [ 1.52843e-01 ]
projection2_mode        :  1.11414e-01 ; iterations: [ 1.11414e-01 ]
projection2_max         :  5.40166e-02 ; iterations: [ 5.40166e-02 ]

