Attributes
bonds_bond_type[X,Y,Y,Y]:  7.65393e-01 ; iterations: [ 7.65393e-01 ]
atoms_charge[Y,X,Y]     :  5.57967e-01 ; iterations: [ 5.57967e-01 ]
atoms_element[Y,X,Y]    :  3.11535e-01 ; iterations: [ 3.11535e-01 ]
atoms_atom_type[Y,X,Y]  :  2.31539e-01 ; iterations: [ 2.31539e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.95556e-01 ; iterations: [ 1.95556e-01 ]
atoms_charge[Y,Y,Y]     :  9.24114e-03 ; iterations: [ 9.24114e-03 ]

Attributes summed
bonds_bond_type         :  7.65393e-01 ; iterations: [ 7.65393e-01 ]
atoms_charge            :  5.67208e-01 ; iterations: [ 5.67208e-01 ]
atoms_atom_type         :  4.27094e-01 ; iterations: [ 4.27094e-01 ]
atoms_element           :  3.11535e-01 ; iterations: [ 3.11535e-01 ]

Aggregators
sum                     :  9.96711e-01 ; iterations: [ 9.96711e-01 ]
max                     :  5.35162e-01 ; iterations: [ 5.35162e-01 ]
min                     :  2.02441e-01 ; iterations: [ 2.02441e-01 ]
projection2_min         :  1.95556e-01 ; iterations: [ 1.95556e-01 ]
count                   :  9.26144e-02 ; iterations: [ 9.26144e-02 ]
mode                    :  2.17284e-02 ; iterations: [ 2.17284e-02 ]
projection3_mode        :  1.77778e-02 ; iterations: [ 1.77778e-02 ]
projection2_max         :  9.24114e-03 ; iterations: [ 9.24114e-03 ]

