Attributes
bonds_bond_type[X,Y,Y,Y]:  8.03813e-01 ; iterations: [ 8.03813e-01 ]
atoms_charge[Y,X,Y]     :  5.51773e-01 ; iterations: [ 5.51773e-01 ]
atoms_element[Y,X,Y]    :  2.29348e-01 ; iterations: [ 2.29348e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.33371e-01 ; iterations: [ 1.33371e-01 ]
drugs_ind1[X,Y]         :  4.95169e-02 ; iterations: [ 4.95169e-02 ]
atoms_charge[Y,Y,Y]     :  2.20221e-02 ; iterations: [ 2.20221e-02 ]
atoms_atom_type[Y,X,Y]  :  4.96032e-03 ; iterations: [ 4.96032e-03 ]

Attributes summed
bonds_bond_type         :  8.03813e-01 ; iterations: [ 8.03813e-01 ]
atoms_charge            :  5.73795e-01 ; iterations: [ 5.73795e-01 ]
atoms_element           :  2.29348e-01 ; iterations: [ 2.29348e-01 ]
atoms_atom_type         :  1.38331e-01 ; iterations: [ 1.38331e-01 ]
drugs_ind1              :  4.95169e-02 ; iterations: [ 4.95169e-02 ]

Aggregators
projection3_mode        :  4.87903e-01 ; iterations: [ 4.87903e-01 ]
count                   :  4.33773e-01 ; iterations: [ 4.33773e-01 ]
sum                     :  3.57759e-01 ; iterations: [ 3.57759e-01 ]
min                     :  2.78865e-01 ; iterations: [ 2.78865e-01 ]
mode                    :  1.87500e-01 ; iterations: [ 1.87500e-01 ]
max                     :  2.20221e-02 ; iterations: [ 2.20221e-02 ]
projection2_sum         :  2.20221e-02 ; iterations: [ 2.20221e-02 ]
projection1_mode        :  4.96032e-03 ; iterations: [ 4.96032e-03 ]

