Attributes
bonds_bond_type[X,Y,Y,Y]:  1.02474e+00 ; iterations: [ 1.02474e+00 ]
atoms_charge[Y,X,Y]     :  5.20995e-01 ; iterations: [ 5.20995e-01 ]
atoms_atom_type[Y,X,Y]  :  4.85024e-01 ; iterations: [ 4.85024e-01 ]
atoms_charge[Y,Y,Y]     :  3.02579e-01 ; iterations: [ 3.02579e-01 ]
atoms_element[Y,X,Y]    :  2.40000e-01 ; iterations: [ 2.40000e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  9.87654e-02 ; iterations: [ 9.87654e-02 ]
atoms_atom_type[Y,Y,Y]  :  7.56173e-02 ; iterations: [ 7.56173e-02 ]
ring_strucs_name[Y,X,Y] :  4.43833e-02 ; iterations: [ 4.43833e-02 ]

Attributes summed
bonds_bond_type         :  1.12351e+00 ; iterations: [ 1.12351e+00 ]
atoms_charge            :  8.23574e-01 ; iterations: [ 8.23574e-01 ]
atoms_atom_type         :  5.60641e-01 ; iterations: [ 5.60641e-01 ]
atoms_element           :  2.40000e-01 ; iterations: [ 2.40000e-01 ]
ring_strucs_name        :  4.43833e-02 ; iterations: [ 4.43833e-02 ]

Aggregators
sum                     :  9.62003e-01 ; iterations: [ 9.62003e-01 ]
max                     :  6.12526e-01 ; iterations: [ 6.12526e-01 ]
count                   :  5.65377e-01 ; iterations: [ 5.65377e-01 ]
projection2_sum         :  3.78197e-01 ; iterations: [ 3.78197e-01 ]
projection1_mode        :  1.03997e-01 ; iterations: [ 1.03997e-01 ]
projection3_mode        :  9.87654e-02 ; iterations: [ 9.87654e-02 ]
min                     :  7.12423e-02 ; iterations: [ 7.12423e-02 ]

