Attributes
bonds_bond_type[X,Y,Y,Y]:  1.14204e+00 ; iterations: [ 1.14204e+00 ]
atoms_charge[Y,X,Y]     :  7.81435e-01 ; iterations: [ 7.81435e-01 ]
atoms_atom_type[Y,X,Y]  :  7.31639e-01 ; iterations: [ 7.31639e-01 ]
atoms_charge[Y,Y,Y]     :  1.32384e-01 ; iterations: [ 1.32384e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  1.12810e-01 ; iterations: [ 1.12810e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.04163e-01 ; iterations: [ 1.04163e-01 ]
atoms_element[Y,X,Y]    :  6.66389e-02 ; iterations: [ 6.66389e-02 ]

Attributes summed
bonds_bond_type         :  1.25485e+00 ; iterations: [ 1.25485e+00 ]
atoms_charge            :  9.13818e-01 ; iterations: [ 9.13818e-01 ]
atoms_atom_type         :  8.35802e-01 ; iterations: [ 8.35802e-01 ]
atoms_element           :  6.66389e-02 ; iterations: [ 6.66389e-02 ]

Aggregators
sum                     :  1.10641e+00 ; iterations: [ 1.10641e+00 ]
max                     :  8.68997e-01 ; iterations: [ 8.68997e-01 ]
count                   :  4.14037e-01 ; iterations: [ 4.14037e-01 ]
projection1_mode        :  1.93312e-01 ; iterations: [ 1.93312e-01 ]
projection2_max         :  1.84575e-01 ; iterations: [ 1.84575e-01 ]
projection3_mode        :  1.66389e-01 ; iterations: [ 1.66389e-01 ]
min                     :  6.84157e-02 ; iterations: [ 6.84157e-02 ]
projection2_sum         :  2.66667e-02 ; iterations: [ 2.66667e-02 ]
projection0_mode        :  2.28099e-02 ; iterations: [ 2.28099e-02 ]
projection2_min         :  1.94925e-02 ; iterations: [ 1.94925e-02 ]

