Attributes
bonds_bond_type[X,Y,Y,Y]:  5.71736e-01 ; iterations: [ 5.71736e-01 ]
atoms_atom_type[Y,X,Y]  :  4.63865e-01 ; iterations: [ 4.63865e-01 ]
atoms_charge[Y,X,Y]     :  3.82541e-01 ; iterations: [ 3.82541e-01 ]
atoms_atom_type[Y,Y,Y]  :  3.20000e-01 ; iterations: [ 3.20000e-01 ]
atoms_element[Y,X,Y]    :  2.23865e-01 ; iterations: [ 2.23865e-01 ]
drugs_ind1[X,Y]         :  2.16079e-01 ; iterations: [ 2.16079e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  5.93088e-02 ; iterations: [ 5.93088e-02 ]
atoms_charge[Y,Y,Y]     :  4.02893e-03 ; iterations: [ 4.02893e-03 ]

Attributes summed
atoms_atom_type         :  7.83865e-01 ; iterations: [ 7.83865e-01 ]
bonds_bond_type         :  6.31044e-01 ; iterations: [ 6.31044e-01 ]
atoms_charge            :  3.86570e-01 ; iterations: [ 3.86570e-01 ]
atoms_element           :  2.23865e-01 ; iterations: [ 2.23865e-01 ]
drugs_ind1              :  2.16079e-01 ; iterations: [ 2.16079e-01 ]

Aggregators
sum                     :  1.03383e+00 ; iterations: [ 1.03383e+00 ]
count                   :  4.02237e-01 ; iterations: [ 4.02237e-01 ]
min                     :  3.10605e-01 ; iterations: [ 3.10605e-01 ]
max                     :  1.70718e-01 ; iterations: [ 1.70718e-01 ]
projection2_sum         :  1.64029e-01 ; iterations: [ 1.64029e-01 ]
projection2_min         :  1.60000e-01 ; iterations: [ 1.60000e-01 ]

