Attributes
atom_atomtype[X,Y,Y] :  6.08676e+00 ; iterations: [ 6.08676e+00 ]
atom_name[X,Y,Y]     :  6.63194e-01 ; iterations: [ 6.63194e-01 ]
sbond_1_atomid[Y,Y,Y]:  5.41826e-01 ; iterations: [ 5.41826e-01 ]
atom_charge[X,Y,Y]   :  3.03894e-01 ; iterations: [ 3.03894e-01 ]
sbond_2_atomid[Y,Y,Y]:  2.02613e-01 ; iterations: [ 2.02613e-01 ]
atom_charge[Y,Y,Y]   :  1.99441e-01 ; iterations: [ 1.99441e-01 ]
sbond_1_atomid[X,Y,Y]:  1.79697e-01 ; iterations: [ 1.79697e-01 ]
atom_atomtype[Y,Y,Y] :  8.28913e-02 ; iterations: [ 8.28913e-02 ]
sbond_2_atomid[X,Y,Y]:  5.86813e-02 ; iterations: [ 5.86813e-02 ]

Attributes summed
atom_atomtype        :  6.16965e+00 ; iterations: [ 6.16965e+00 ]
sbond_1_atomid       :  7.21523e-01 ; iterations: [ 7.21523e-01 ]
atom_name            :  6.63194e-01 ; iterations: [ 6.63194e-01 ]
atom_charge          :  5.03335e-01 ; iterations: [ 5.03335e-01 ]
sbond_2_atomid       :  2.61294e-01 ; iterations: [ 2.61294e-01 ]

Aggregators
count                :  4.99552e+00 ; iterations: [ 4.99552e+00 ]
sum                  :  1.09638e+00 ; iterations: [ 1.09638e+00 ]
projection2_mode     :  6.83192e-01 ; iterations: [ 6.83192e-01 ]
max                  :  6.18002e-01 ; iterations: [ 6.18002e-01 ]
min                  :  3.60200e-01 ; iterations: [ 3.60200e-01 ]
mode                 :  2.91976e-01 ; iterations: [ 2.91976e-01 ]
projection0_mode     :  2.73724e-01 ; iterations: [ 2.73724e-01 ]

