Attributes
bonds_bond_type[X,Y,Y,Y]:  9.51311e-01 ; iterations: [ 9.51311e-01 ]
drugs_lumo[X,Y]         :  4.26036e-01 ; iterations: [ 4.26036e-01 ]
atoms_charge[Y,X,Y]     :  2.65237e-01 ; iterations: [ 2.65237e-01 ]
atoms_atom_type[Y,X,Y]  :  2.62308e-01 ; iterations: [ 2.62308e-01 ]
atoms_charge[Y,Y,Y]     :  2.22222e-01 ; iterations: [ 2.22222e-01 ]
atoms_element[Y,X,Y]    :  1.59652e-01 ; iterations: [ 1.59652e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.11190e-01 ; iterations: [ 1.11190e-01 ]

Attributes summed
bonds_bond_type         :  9.51311e-01 ; iterations: [ 9.51311e-01 ]
atoms_charge            :  4.87460e-01 ; iterations: [ 4.87460e-01 ]
drugs_lumo              :  4.26036e-01 ; iterations: [ 4.26036e-01 ]
atoms_atom_type         :  3.73498e-01 ; iterations: [ 3.73498e-01 ]
atoms_element           :  1.59652e-01 ; iterations: [ 1.59652e-01 ]

Aggregators
min                     :  7.48181e-01 ; iterations: [ 7.48181e-01 ]
sum                     :  5.37412e-01 ; iterations: [ 5.37412e-01 ]
max                     :  3.98711e-01 ; iterations: [ 3.98711e-01 ]
projection2_min         :  3.33412e-01 ; iterations: [ 3.33412e-01 ]
count                   :  2.17919e-01 ; iterations: [ 2.17919e-01 ]
projection3_mode        :  1.39606e-01 ; iterations: [ 1.39606e-01 ]
mode                    :  2.27150e-02 ; iterations: [ 2.27150e-02 ]

