Attributes
atom_atomtype[X,Y,Y] :  5.08913e+00 ; iterations: [ 5.08913e+00 ]
sbond_1_atomid[X,Y,Y]:  9.49339e-01 ; iterations: [ 9.49339e-01 ]
atom_charge[Y,Y,Y]   :  8.26696e-01 ; iterations: [ 8.26696e-01 ]
sbond_1_atomid[Y,Y,Y]:  3.97424e-01 ; iterations: [ 3.97424e-01 ]
atom_charge[X,Y,Y]   :  2.18317e-01 ; iterations: [ 2.18317e-01 ]
atom_name[X,Y,Y]     :  2.08309e-01 ; iterations: [ 2.08309e-01 ]
atom_atomtype[Y,Y,Y] :  1.48590e-01 ; iterations: [ 1.48590e-01 ]
sbond_2_atomid[X,Y,Y]:  1.38167e-01 ; iterations: [ 1.38167e-01 ]
sbond_2_atomid[Y,Y,Y]:  1.28504e-01 ; iterations: [ 1.28504e-01 ]
atom_name[Y,Y,Y]     :  9.45702e-02 ; iterations: [ 9.45702e-02 ]
sbond_7_atomid[Y,Y,Y]:  8.59016e-02 ; iterations: [ 8.59016e-02 ]
sbond_7_atomid[X,Y,Y]:  6.38936e-02 ; iterations: [ 6.38936e-02 ]

Attributes summed
atom_atomtype        :  5.23772e+00 ; iterations: [ 5.23772e+00 ]
sbond_1_atomid       :  1.34676e+00 ; iterations: [ 1.34676e+00 ]
atom_charge          :  1.04501e+00 ; iterations: [ 1.04501e+00 ]
atom_name            :  3.02879e-01 ; iterations: [ 3.02879e-01 ]
sbond_2_atomid       :  2.66672e-01 ; iterations: [ 2.66672e-01 ]
sbond_7_atomid       :  1.49795e-01 ; iterations: [ 1.49795e-01 ]

Aggregators
count                :  4.82911e+00 ; iterations: [ 4.82911e+00 ]
projection2_mode     :  1.26272e+00 ; iterations: [ 1.26272e+00 ]
mode                 :  9.87212e-01 ; iterations: [ 9.87212e-01 ]
sum                  :  7.04953e-01 ; iterations: [ 7.04953e-01 ]
min                  :  2.71221e-01 ; iterations: [ 2.71221e-01 ]
max                  :  2.44426e-01 ; iterations: [ 2.44426e-01 ]
projection0_mode     :  4.92019e-02 ; iterations: [ 4.92019e-02 ]

