Attributes
bonds_bond_type[X,Y,Y,Y]:  1.21330e+00 ; iterations: [ 1.21330e+00 ]
atoms_charge[Y,X,Y]     :  9.56716e-01 ; iterations: [ 9.56716e-01 ]
atoms_atom_type[Y,X,Y]  :  7.66315e-01 ; iterations: [ 7.66315e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  2.73073e-01 ; iterations: [ 2.73073e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.87500e-01 ; iterations: [ 1.87500e-01 ]
atoms_charge[Y,Y,Y]     :  1.80474e-01 ; iterations: [ 1.80474e-01 ]
atoms_element[Y,Y,Y]    :  2.29025e-02 ; iterations: [ 2.29025e-02 ]
atoms_element[Y,X,Y]    :  2.96875e-03 ; iterations: [ 2.96875e-03 ]

Attributes summed
bonds_bond_type         :  1.48637e+00 ; iterations: [ 1.48637e+00 ]
atoms_charge            :  1.13719e+00 ; iterations: [ 1.13719e+00 ]
atoms_atom_type         :  9.53815e-01 ; iterations: [ 9.53815e-01 ]
atoms_element           :  2.58713e-02 ; iterations: [ 2.58713e-02 ]

Aggregators
sum                     :  1.09586e+00 ; iterations: [ 1.09586e+00 ]
count                   :  8.35737e-01 ; iterations: [ 8.35737e-01 ]
max                     :  6.38312e-01 ; iterations: [ 6.38312e-01 ]
projection2_max         :  3.01689e-01 ; iterations: [ 3.01689e-01 ]
projection3_mode        :  2.98611e-01 ; iterations: [ 2.98611e-01 ]
min                     :  2.44393e-01 ; iterations: [ 2.44393e-01 ]
projection0_mode        :  9.94623e-02 ; iterations: [ 9.94623e-02 ]
projection2_min         :  6.62849e-02 ; iterations: [ 6.62849e-02 ]
projection1_mode        :  2.29025e-02 ; iterations: [ 2.29025e-02 ]

