Attributes
bonds_bond_type[X,Y,Y,Y]:  1.00939e+00 ; iterations: [ 1.00939e+00 ]
atoms_charge[Y,X,Y]     :  4.53529e-01 ; iterations: [ 4.53529e-01 ]
atoms_atom_type[Y,Y,Y]  :  4.23959e-01 ; iterations: [ 4.23959e-01 ]
atoms_atom_type[Y,X,Y]  :  2.54489e-01 ; iterations: [ 2.54489e-01 ]
atoms_charge[Y,Y,Y]     :  7.38527e-02 ; iterations: [ 7.38527e-02 ]
atoms_element[Y,X,Y]    :  4.53576e-02 ; iterations: [ 4.53576e-02 ]
bonds_bond_type[Y,Y,Y,Y]:  8.25351e-03 ; iterations: [ 8.25351e-03 ]

Attributes summed
bonds_bond_type         :  1.01765e+00 ; iterations: [ 1.01765e+00 ]
atoms_atom_type         :  6.78448e-01 ; iterations: [ 6.78448e-01 ]
atoms_charge            :  5.27382e-01 ; iterations: [ 5.27382e-01 ]
atoms_element           :  4.53576e-02 ; iterations: [ 4.53576e-02 ]

Aggregators
min                     :  5.57026e-01 ; iterations: [ 5.57026e-01 ]
projection2_sum         :  4.66591e-01 ; iterations: [ 4.66591e-01 ]
max                     :  4.13907e-01 ; iterations: [ 4.13907e-01 ]
count                   :  2.95923e-01 ; iterations: [ 2.95923e-01 ]
sum                     :  2.55912e-01 ; iterations: [ 2.55912e-01 ]
projection3_mode        :  2.40000e-01 ; iterations: [ 2.40000e-01 ]
projection2_max         :  2.08333e-02 ; iterations: [ 2.08333e-02 ]
projection2_min         :  1.03878e-02 ; iterations: [ 1.03878e-02 ]
projection0_mode        :  8.25351e-03 ; iterations: [ 8.25351e-03 ]

