Attributes
bonds_bond_type[X,Y,Y,Y]:  4.98273e-01 ; iterations: [ 4.98273e-01 ]
atoms_charge[Y,X,Y]     :  4.51530e-01 ; iterations: [ 4.51530e-01 ]
atoms_atom_type[Y,X,Y]  :  2.69002e-01 ; iterations: [ 2.69002e-01 ]
atoms_atom_type[Y,Y,Y]  :  8.26446e-02 ; iterations: [ 8.26446e-02 ]
bonds_bond_type[Y,Y,Y,Y]:  2.03993e-02 ; iterations: [ 2.03993e-02 ]
atoms_charge[Y,Y,Y]     :  8.40561e-03 ; iterations: [ 8.40561e-03 ]
atoms_element[Y,X,Y]    :  3.83859e-03 ; iterations: [ 3.83859e-03 ]

Attributes summed
bonds_bond_type         :  5.18672e-01 ; iterations: [ 5.18672e-01 ]
atoms_charge            :  4.59936e-01 ; iterations: [ 4.59936e-01 ]
atoms_atom_type         :  3.51646e-01 ; iterations: [ 3.51646e-01 ]
atoms_element           :  3.83859e-03 ; iterations: [ 3.83859e-03 ]

Aggregators
min                     :  4.45778e-01 ; iterations: [ 4.45778e-01 ]
max                     :  2.85397e-01 ; iterations: [ 2.85397e-01 ]
sum                     :  1.82286e-01 ; iterations: [ 1.82286e-01 ]
count                   :  1.45623e-01 ; iterations: [ 1.45623e-01 ]
projection2_mode        :  1.45623e-01 ; iterations: [ 1.45623e-01 ]
projection2_min         :  8.26446e-02 ; iterations: [ 8.26446e-02 ]
projection2_max         :  4.67403e-02 ; iterations: [ 4.67403e-02 ]

