Attributes
bonds_bond_type[X,Y,Y,Y]:  8.61014e-01 ; iterations: [ 8.61014e-01 ]
atoms_charge[Y,X,Y]     :  7.74415e-01 ; iterations: [ 7.74415e-01 ]
atoms_atom_type[Y,X,Y]  :  3.90798e-01 ; iterations: [ 3.90798e-01 ]
atoms_atom_type[Y,Y,Y]  :  3.04862e-01 ; iterations: [ 3.04862e-01 ]
atoms_element[Y,Y,Y]    :  2.56712e-01 ; iterations: [ 2.56712e-01 ]
atoms_charge[Y,Y,Y]     :  1.11763e-01 ; iterations: [ 1.11763e-01 ]
atoms_element[Y,X,Y]    :  5.30511e-02 ; iterations: [ 5.30511e-02 ]
bonds_bond_type[Y,Y,Y,Y]:  3.15094e-02 ; iterations: [ 3.15094e-02 ]

Attributes summed
bonds_bond_type         :  8.92523e-01 ; iterations: [ 8.92523e-01 ]
atoms_charge            :  8.86178e-01 ; iterations: [ 8.86178e-01 ]
atoms_atom_type         :  6.95660e-01 ; iterations: [ 6.95660e-01 ]
atoms_element           :  3.09763e-01 ; iterations: [ 3.09763e-01 ]

Aggregators
sum                     :  1.31818e+00 ; iterations: [ 1.31818e+00 ]
max                     :  5.74160e-01 ; iterations: [ 5.74160e-01 ]
count                   :  3.17747e-01 ; iterations: [ 3.17747e-01 ]
projection2_sum         :  2.41810e-01 ; iterations: [ 2.41810e-01 ]
min                     :  1.48525e-01 ; iterations: [ 1.48525e-01 ]
projection2_min         :  1.03704e-01 ; iterations: [ 1.03704e-01 ]
projection2_max         :  7.11111e-02 ; iterations: [ 7.11111e-02 ]
projection2_mode        :  8.88889e-03 ; iterations: [ 8.88889e-03 ]

