Attributes
bonds_bond_type[X,Y,Y,Y]:  9.16549e-01 ; iterations: [ 9.16549e-01 ]
atoms_charge[Y,X,Y]     :  5.98653e-01 ; iterations: [ 5.98653e-01 ]
atoms_atom_type[Y,X,Y]  :  5.40767e-01 ; iterations: [ 5.40767e-01 ]
atoms_element[Y,X,Y]    :  2.42713e-01 ; iterations: [ 2.42713e-01 ]
atoms_charge[Y,Y,Y]     :  2.16884e-01 ; iterations: [ 2.16884e-01 ]
atoms_atom_type[Y,Y,Y]  :  1.05964e-01 ; iterations: [ 1.05964e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  1.05833e-01 ; iterations: [ 1.05833e-01 ]

Attributes summed
bonds_bond_type         :  1.02238e+00 ; iterations: [ 1.02238e+00 ]
atoms_charge            :  8.15537e-01 ; iterations: [ 8.15537e-01 ]
atoms_atom_type         :  6.46732e-01 ; iterations: [ 6.46732e-01 ]
atoms_element           :  2.42713e-01 ; iterations: [ 2.42713e-01 ]

Aggregators
sum                     :  7.93167e-01 ; iterations: [ 7.93167e-01 ]
count                   :  7.08014e-01 ; iterations: [ 7.08014e-01 ]
min                     :  3.60637e-01 ; iterations: [ 3.60637e-01 ]
max                     :  3.44618e-01 ; iterations: [ 3.44618e-01 ]
projection2_sum         :  2.65964e-01 ; iterations: [ 2.65964e-01 ]
projection3_mode        :  1.38415e-01 ; iterations: [ 1.38415e-01 ]
mode                    :  5.96647e-02 ; iterations: [ 5.96647e-02 ]
projection2_min         :  5.68835e-02 ; iterations: [ 5.68835e-02 ]

