Attributes
atom_atomtype[X,Y,Y] :  4.73552e+00 ; iterations: [ 4.73552e+00 ]
atom_charge[X,Y,Y]   :  1.07165e+00 ; iterations: [ 1.07165e+00 ]
atom_name[X,Y,Y]     :  6.90663e-01 ; iterations: [ 6.90663e-01 ]
sbond_1_atomid[X,Y,Y]:  5.63600e-01 ; iterations: [ 5.63600e-01 ]
atom_charge[Y,Y,Y]   :  4.09366e-01 ; iterations: [ 4.09366e-01 ]
sbond_2_atomid[Y,Y,Y]:  1.57585e-01 ; iterations: [ 1.57585e-01 ]
sbond_1_atomid[Y,Y,Y]:  1.39209e-01 ; iterations: [ 1.39209e-01 ]
sbond_2_atomid[X,Y,Y]:  1.36048e-01 ; iterations: [ 1.36048e-01 ]
atom_atomtype[Y,Y,Y] :  1.17539e-01 ; iterations: [ 1.17539e-01 ]
atom_name[Y,Y,Y]     :  5.36508e-02 ; iterations: [ 5.36508e-02 ]
sbond_7_atomid[Y,Y,Y]:  2.63182e-02 ; iterations: [ 2.63182e-02 ]

Attributes summed
atom_atomtype        :  4.85306e+00 ; iterations: [ 4.85306e+00 ]
atom_charge          :  1.48102e+00 ; iterations: [ 1.48102e+00 ]
atom_name            :  7.44314e-01 ; iterations: [ 7.44314e-01 ]
sbond_1_atomid       :  7.02809e-01 ; iterations: [ 7.02809e-01 ]
sbond_2_atomid       :  2.93633e-01 ; iterations: [ 2.93633e-01 ]
sbond_7_atomid       :  2.63182e-02 ; iterations: [ 2.63182e-02 ]

Aggregators
count                :  4.81912e+00 ; iterations: [ 4.81912e+00 ]
projection2_mode     :  8.08679e-01 ; iterations: [ 8.08679e-01 ]
mode                 :  7.45351e-01 ; iterations: [ 7.45351e-01 ]
max                  :  6.60017e-01 ; iterations: [ 6.60017e-01 ]
min                  :  4.79173e-01 ; iterations: [ 4.79173e-01 ]
sum                  :  4.73531e-01 ; iterations: [ 4.73531e-01 ]
projection0_mode     :  1.15287e-01 ; iterations: [ 1.15287e-01 ]

