Attributes
atom_atomtype[X,Y,Y] :  5.84825e+00 ; iterations: [ 5.84825e+00 ]
atom_charge[Y,Y,Y]   :  8.29049e-01 ; iterations: [ 8.29049e-01 ]
sbond_1_atomid[Y,Y,Y]:  4.65634e-01 ; iterations: [ 4.65634e-01 ]
sbond_1_atomid[X,Y,Y]:  4.22392e-01 ; iterations: [ 4.22392e-01 ]
atom_charge[X,Y,Y]   :  2.74340e-01 ; iterations: [ 2.74340e-01 ]
atom_name[X,Y,Y]     :  2.00237e-01 ; iterations: [ 2.00237e-01 ]
sbond_2_atomid[Y,Y,Y]:  1.15102e-01 ; iterations: [ 1.15102e-01 ]
sbond_2_atomid[X,Y,Y]:  5.54444e-02 ; iterations: [ 5.54444e-02 ]
sbond_7_atomid[X,Y,Y]:  2.22592e-02 ; iterations: [ 2.22592e-02 ]
sbond_7_atomid[Y,Y,Y]:  1.70602e-02 ; iterations: [ 1.70602e-02 ]
atom_atomtype[Y,Y,Y] :  1.35592e-02 ; iterations: [ 1.35592e-02 ]
atom_name[Y,Y,Y]     :  8.30450e-03 ; iterations: [ 8.30450e-03 ]

Attributes summed
atom_atomtype        :  5.86181e+00 ; iterations: [ 5.86181e+00 ]
atom_charge          :  1.10339e+00 ; iterations: [ 1.10339e+00 ]
sbond_1_atomid       :  8.88026e-01 ; iterations: [ 8.88026e-01 ]
atom_name            :  2.08542e-01 ; iterations: [ 2.08542e-01 ]
sbond_2_atomid       :  1.70546e-01 ; iterations: [ 1.70546e-01 ]
sbond_7_atomid       :  3.93194e-02 ; iterations: [ 3.93194e-02 ]

Aggregators
count                :  4.47488e+00 ; iterations: [ 4.47488e+00 ]
sum                  :  1.45356e+00 ; iterations: [ 1.45356e+00 ]
projection2_mode     :  1.22591e+00 ; iterations: [ 1.22591e+00 ]
mode                 :  9.34847e-01 ; iterations: [ 9.34847e-01 ]
projection0_mode     :  7.32167e-02 ; iterations: [ 7.32167e-02 ]
max                  :  5.81754e-02 ; iterations: [ 5.81754e-02 ]
min                  :  5.10417e-02 ; iterations: [ 5.10417e-02 ]

