Attributes
bonds_bond_type[X,Y,Y,Y]:  1.12379e+00 ; iterations: [ 1.12379e+00 ]
atoms_charge[Y,X,Y]     :  5.98801e-01 ; iterations: [ 5.98801e-01 ]
atoms_atom_type[Y,X,Y]  :  4.18361e-01 ; iterations: [ 4.18361e-01 ]
atoms_charge[Y,Y,Y]     :  4.02860e-01 ; iterations: [ 4.02860e-01 ]
atoms_element[Y,X,Y]    :  2.52699e-01 ; iterations: [ 2.52699e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  2.16582e-01 ; iterations: [ 2.16582e-01 ]
ring_strucs_name[Y,X,Y] :  1.19329e-01 ; iterations: [ 1.19329e-01 ]
atoms_atom_type[Y,Y,Y]  :  8.88889e-03 ; iterations: [ 8.88889e-03 ]

Attributes summed
bonds_bond_type         :  1.34037e+00 ; iterations: [ 1.34037e+00 ]
atoms_charge            :  1.00166e+00 ; iterations: [ 1.00166e+00 ]
atoms_atom_type         :  4.27249e-01 ; iterations: [ 4.27249e-01 ]
atoms_element           :  2.52699e-01 ; iterations: [ 2.52699e-01 ]
ring_strucs_name        :  1.19329e-01 ; iterations: [ 1.19329e-01 ]

Aggregators
sum                     :  1.27476e+00 ; iterations: [ 1.27476e+00 ]
count                   :  6.37422e-01 ; iterations: [ 6.37422e-01 ]
projection2_min         :  2.78613e-01 ; iterations: [ 2.78613e-01 ]
min                     :  2.24265e-01 ; iterations: [ 2.24265e-01 ]
projection1_mode        :  2.04082e-01 ; iterations: [ 2.04082e-01 ]
mode                    :  1.80652e-01 ; iterations: [ 1.80652e-01 ]
max                     :  1.35833e-01 ; iterations: [ 1.35833e-01 ]
projection2_max         :  1.33136e-01 ; iterations: [ 1.33136e-01 ]
projection2_mode        :  3.03059e-02 ; iterations: [ 3.03059e-02 ]
projection3_mode        :  2.97436e-02 ; iterations: [ 2.97436e-02 ]
projection0_mode        :  1.25000e-02 ; iterations: [ 1.25000e-02 ]

