Attributes
atom_atomtype[X,Y,Y] :  6.12156e+00 ; iterations: [ 6.12156e+00 ]
atom_charge[X,Y,Y]   :  7.75287e-01 ; iterations: [ 7.75287e-01 ]
atom_charge[Y,Y,Y]   :  5.20231e-01 ; iterations: [ 5.20231e-01 ]
sbond_1_atomid[Y,Y,Y]:  2.99913e-01 ; iterations: [ 2.99913e-01 ]
sbond_2_atomid[X,Y,Y]:  2.81297e-01 ; iterations: [ 2.81297e-01 ]
atom_name[Y,Y,Y]     :  2.15813e-01 ; iterations: [ 2.15813e-01 ]
atom_name[X,Y,Y]     :  1.51250e-01 ; iterations: [ 1.51250e-01 ]
sbond_1_atomid[X,Y,Y]:  1.15363e-01 ; iterations: [ 1.15363e-01 ]
sbond_2_atomid[Y,Y,Y]:  1.15027e-01 ; iterations: [ 1.15027e-01 ]
atom_atomtype[Y,Y,Y] :  9.83627e-02 ; iterations: [ 9.83627e-02 ]
sbond_3_atomid[Y,Y,Y]:  3.78931e-02 ; iterations: [ 3.78931e-02 ]
sbond_7_atomid[Y,Y,Y]:  1.20500e-02 ; iterations: [ 1.20500e-02 ]

Attributes summed
atom_atomtype        :  6.21992e+00 ; iterations: [ 6.21992e+00 ]
atom_charge          :  1.29552e+00 ; iterations: [ 1.29552e+00 ]
sbond_1_atomid       :  4.15277e-01 ; iterations: [ 4.15277e-01 ]
sbond_2_atomid       :  3.96324e-01 ; iterations: [ 3.96324e-01 ]
atom_name            :  3.67063e-01 ; iterations: [ 3.67063e-01 ]
sbond_3_atomid       :  3.78931e-02 ; iterations: [ 3.78931e-02 ]
sbond_7_atomid       :  1.20500e-02 ; iterations: [ 1.20500e-02 ]

Aggregators
count                :  3.96857e+00 ; iterations: [ 3.96857e+00 ]
projection2_mode     :  2.39155e+00 ; iterations: [ 2.39155e+00 ]
mode                 :  8.81837e-01 ; iterations: [ 8.81837e-01 ]
sum                  :  6.96544e-01 ; iterations: [ 6.96544e-01 ]
min                  :  3.39296e-01 ; iterations: [ 3.39296e-01 ]
max                  :  3.26298e-01 ; iterations: [ 3.26298e-01 ]
projection0_mode     :  1.39943e-01 ; iterations: [ 1.39943e-01 ]

