Attributes
bonds_bond_type[X,Y,Y,Y]:  1.17955e+00 ; iterations: [ 1.17955e+00 ]
atoms_charge[Y,X,Y]     :  7.73007e-01 ; iterations: [ 7.73007e-01 ]
atoms_atom_type[Y,X,Y]  :  2.83809e-01 ; iterations: [ 2.83809e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  1.65957e-01 ; iterations: [ 1.65957e-01 ]
atoms_charge[Y,Y,Y]     :  1.10702e-01 ; iterations: [ 1.10702e-01 ]
atoms_element[Y,X,Y]    :  6.63265e-02 ; iterations: [ 6.63265e-02 ]
atoms_atom_type[Y,Y,Y]  :  6.90917e-03 ; iterations: [ 6.90917e-03 ]

Attributes summed
bonds_bond_type         :  1.34550e+00 ; iterations: [ 1.34550e+00 ]
atoms_charge            :  8.83709e-01 ; iterations: [ 8.83709e-01 ]
atoms_atom_type         :  2.90719e-01 ; iterations: [ 2.90719e-01 ]
atoms_element           :  6.63265e-02 ; iterations: [ 6.63265e-02 ]

Aggregators
sum                     :  9.83645e-01 ; iterations: [ 9.83645e-01 ]
min                     :  4.70630e-01 ; iterations: [ 4.70630e-01 ]
count                   :  3.41919e-01 ; iterations: [ 3.41919e-01 ]
projection3_mode        :  2.55120e-01 ; iterations: [ 2.55120e-01 ]
max                     :  2.32240e-01 ; iterations: [ 2.32240e-01 ]
projection0_mode        :  1.14919e-01 ; iterations: [ 1.14919e-01 ]
projection2_max         :  6.42857e-02 ; iterations: [ 6.42857e-02 ]
mode                    :  5.10380e-02 ; iterations: [ 5.10380e-02 ]
projection2_sum         :  4.64167e-02 ; iterations: [ 4.64167e-02 ]
projection1_mode        :  1.91358e-02 ; iterations: [ 1.91358e-02 ]
projection2_min         :  6.90917e-03 ; iterations: [ 6.90917e-03 ]

