Attributes
bonds_bond_type[X,Y,Y,Y]:  1.11824e+00 ; iterations: [ 1.11824e+00 ]
atoms_charge[Y,X,Y]     :  6.92272e-01 ; iterations: [ 6.92272e-01 ]
atoms_atom_type[Y,X,Y]  :  3.64321e-01 ; iterations: [ 3.64321e-01 ]
atoms_charge[Y,Y,Y]     :  2.98086e-01 ; iterations: [ 2.98086e-01 ]
bonds_bond_type[Y,Y,Y,Y]:  1.16340e-01 ; iterations: [ 1.16340e-01 ]
atoms_element[Y,X,Y]    :  1.91674e-02 ; iterations: [ 1.91674e-02 ]

Attributes summed
bonds_bond_type         :  1.23458e+00 ; iterations: [ 1.23458e+00 ]
atoms_charge            :  9.90358e-01 ; iterations: [ 9.90358e-01 ]
atoms_atom_type         :  3.64321e-01 ; iterations: [ 3.64321e-01 ]
atoms_element           :  1.91674e-02 ; iterations: [ 1.91674e-02 ]

Aggregators
sum                     :  9.18477e-01 ; iterations: [ 9.18477e-01 ]
min                     :  4.33820e-01 ; iterations: [ 4.33820e-01 ]
max                     :  3.97937e-01 ; iterations: [ 3.97937e-01 ]
count                   :  3.42552e-01 ; iterations: [ 3.42552e-01 ]
projection2_sum         :  2.93210e-01 ; iterations: [ 2.93210e-01 ]
projection1_mode        :  1.16340e-01 ; iterations: [ 1.16340e-01 ]
mode                    :  1.01211e-01 ; iterations: [ 1.01211e-01 ]
projection2_min         :  4.87606e-03 ; iterations: [ 4.87606e-03 ]

